parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modelb"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0750701	.01405856	5.535411	3.105e-08	1.047866	1.1029805	"modelb"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1519081	.01477413	11.026206	2.857e-28	1.1233122	1.1812319	"modelb"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3364409	.01669386	23.216999	3.07e-119	1.3041189	1.3695641	"modelb"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.6078848	.01977384	38.617492	0	1.5695922	1.6471117	"modelb"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modelb"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	.90388901	.0261505	-3.4927364	.0004781	.85406104	.95662407	"modelb"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.0005768	.02894026	.01993479	.98409539	.94543269	1.0589372	"modelb"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.1908738	.03507855	5.9304212	3.022e-09	1.1240681	1.2616499	"modelb"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.3443384	.04175427	9.5269856	1.619e-21	1.2649426	1.4287175	"modelb"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.5269304	.0505687	12.780391	2.110e-37	1.4309658	1.6293307	"modelb"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	.96286765	.02876986	-1.2664036	.20536862	.9080991	1.0209393	"modelb"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modelb"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	.97553917	.02121871	-1.1385799	.25487842	.93482526	1.0180263	"modelb"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.0560248	.03468322	1.6597564	.09696346	.99018867	1.1262383	"modelb"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	1.1306842	.03549223	3.9127983	.00009123	1.0632174	1.2024321	"modelb"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.366027	.0393748	10.82095	2.739e-27	1.2909933	1.4454217	"modelb"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.89249082	.00852415	-11.908642	1.067e-32	.87593919	.9093552	"modelb"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0089422	.00027692	32.436047	8.52e-231	1.0083996	1.0094851	"modelb"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modelb"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0303816	.00885987	3.4806994	.00050011	1.0131621	1.0478938	"modelb"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.60351122	.00796736	-38.252024	0	.58809578	.61933073	"modelb"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modelb"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.98507944	.01047969	-1.4130848	.15763078	.96475228	1.0058349	"modelb"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modelb"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.91952692	.0127766	-6.0379607	1.561e-09	.89482316	.94491269	"modelb"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.90533705	.01046328	-8.6047498	7.648e-18	.88505992	.92607874	"modelb"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.90374948	.0115318	-7.9313021	2.169e-15	.88142785	.9266364	"modelb"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.70911332	.00958141	-25.439956	9.12e-143	.69058059	.72814341	"modelb"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modelb"	"positivetest"	""
"1.asthma"	"Asthma category"	.99386526	.0101884	-.60027955	.54831994	.97409564	1.0140361	"modelb"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modelb"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4934266	.02152761	27.823492	2.25e-170	1.4518237	1.5362216	"modelb"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modelb"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2807349	.01581327	20.039964	2.469e-89	1.2501134	1.3121064	"modelb"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modelb"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.1054806	.05172535	2.1432006	.03209699	1.0086105	1.2116545	"modelb"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.1985446	.0227654	9.5349126	1.500e-21	1.1547456	1.244005	"modelb"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.005084	.02165141	.23540652	.81389322	.96353137	1.0484286	"modelb"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modelb"	"positivetest"	""
"1.cancer"	"Cancer"	1.2479055	.01695799	16.297293	1.032e-59	1.2151071	1.2815891	"modelb"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modelb"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4520303	.05099981	10.618731	2.439e-26	1.3554354	1.555509	"modelb"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modelb"	"positivetest"	""
"1.stroke"	"Stroke"	1.5209477	.02573725	24.780597	1.45e-135	1.4713309	1.5722376	"modelb"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modelb"	"positivetest"	""
"1.dementia"	"Dementia"	2.8345324	.08770912	33.670777	1.55e-248	2.6677347	3.011759	"modelb"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modelb"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.7388646	.04364128	22.043266	1.11e-107	1.655399	1.8265387	"modelb"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modelb"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2910113	.01776322	18.564073	6.276e-77	1.2566613	1.3263003	"modelb"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modelb"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.542614	.18475438	37.212965	4.21e-303	4.1945589	4.91955	"modelb"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modelb"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.96240886	.04009448	-.91971677	.35772079	.88694786	1.04429	"modelb"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modelb"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0559801	.01645652	3.4951836	.00047374	1.0242135	1.088732	"modelb"	"positivetest"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modelb"	"positivetest"	""
"2.hh_total_cat"	"Number of people in household"	1.2646726	.01197596	24.796496	9.78e-136	1.2414166	1.2883642	"modelb"	"positivetest"	""
"3.hh_total_cat"	"Number of people in household"	1.3141504	.02114236	16.98076	1.140e-64	1.2733587	1.3562489	"modelb"	"positivetest"	""
"4.hh_total_cat"	"Number of people in household"	2.7152133	.06706623	40.439824	0	2.586897	2.8498945	"modelb"	"positivetest"	""
"9.hh_total_cat"	"Number of people in household"	1.0970104	.01330667	7.6330659	2.292e-14	1.0712373	1.1234034	"modelb"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"modela"	"icu"	""
"2.eth5"	"Eth 5 categories"	2.2333575	.1453322	12.347686	5.013e-35	1.9659283	2.5371658	"modela"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.1613073	.2625775	13.857316	1.149e-43	2.6863717	3.720209	"modela"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.1123206	.42118019	8.3898324	4.868e-17	2.3872286	4.0576507	"modela"	"icu"	""
"5.eth5"	"Eth 5 categories"	3.2463717	.34906325	10.951385	6.544e-28	2.6295023	4.007956	"modela"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.1304317	.05443104	2.5461665	.01089132	1.0286282	1.2423108	"modela"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"modela"	"icu"	""
"1.male"	"Male"	2.4285557	.09861033	21.852168	7.41e-106	2.2427736	2.6297272	"modela"	"icu"	""
"age1"	"Age spline 1"	1.0789075	.01182096	6.9319133	4.152e-12	1.0559858	1.1023267	"modela"	"icu"	""
"age2"	"Age spline 2"	1.0296139	.02909031	1.0329266	.30163825	.97414788	1.0882381	"modela"	"icu"	""
"age3"	"Age spline 3"	.71843865	.05163139	-4.6012643	4.199e-06	.62404678	.82710802	"modela"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modela"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0166746	.06359041	.26439311	.79147702	.8993764	1.1492711	"modela"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1119569	.06813825	1.7318088	.08330761	.98611643	1.253856	"modela"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2795199	.0765471	4.1201082	.00003787	1.1379522	1.4386993	"modela"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.307025	.08082693	4.3297531	.00001493	1.1578313	1.4754434	"modela"	"icu"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modela"	"icu"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0367633	.30608116	.1222909	.90266864	.58127469	1.8491742	"modela"	"icu"	""
"3.bmicat_sa"	"BMI with SA categories"	1.9077205	.55641955	2.2145413	.02679157	1.077078	3.3789545	"modela"	"icu"	""
"4.bmicat_sa"	"BMI with SA categories"	2.826679	.82571673	3.5571633	.00037488	1.5945103	5.0110144	"modela"	"icu"	""
"5.bmicat_sa"	"BMI with SA categories"	3.8857224	1.1432428	4.6133032	3.963e-06	2.1829029	6.9168621	"modela"	"icu"	""
"6.bmicat_sa"	"BMI with SA categories"	5.5833457	1.6545599	5.80346	6.496e-09	3.1235668	9.980177	"modela"	"icu"	""
"7.bmicat_sa"	"BMI with SA categories"	2.2394949	.66194419	2.7277128	.00637751	1.2547411	3.9971097	"modela"	"icu"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modela"	"icu"	""
"1.hba1ccat"	"HbA1c category"	1.2700581	.10924705	2.7792375	.00544867	1.0730143	1.5032863	"modela"	"icu"	""
"2.hba1ccat"	"HbA1c category"	1.7396198	.19989762	4.8183133	1.448e-06	1.3888131	2.1790384	"modela"	"icu"	""
"3.hba1ccat"	"HbA1c category"	1.3812217	.16520224	2.7002717	.00692829	1.0925836	1.746112	"modela"	"icu"	""
"4.hba1ccat"	"HbA1c category"	2.3308823	.2374189	8.3081075	9.724e-17	1.9090561	2.8459154	"modela"	"icu"	""
"5.hba1ccat"	"HbA1c category"	.91068609	.04660885	-1.828002	.06754925	.82376676	1.0067767	"modela"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.007869	.00140262	5.6322427	1.779e-08	1.0051237	1.0106219	"modela"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modela"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1121018	.04422707	2.6717289	.00754616	1.0287105	1.2022531	"modela"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.35989235	.02868947	-12.819761	1.271e-37	.30783469	.42075345	"modela"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modela"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.1359102	.04892058	2.9589578	.00308681	1.0439629	1.2359559	"modela"	"icu"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modela"	"icu"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.90954358	.0674422	-1.2786651	.20101503	.78651562	1.0518158	"modela"	"icu"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.94323354	.05764616	-.95624507	.33894844	.83675372	1.0632633	"modela"	"icu"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.0164646	.06414764	.2587693	.79581324	.89820228	1.1502981	"modela"	"icu"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.5380479	.04522576	-7.3738113	1.658e-13	.45632364	.63440839	"modela"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modela"	"icu"	""
"1.asthma"	"Asthma category"	1.1978903	.05644633	3.8318416	.00012719	1.0922126	1.3137929	"modela"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modela"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.0082043	.11830938	11.835091	2.571e-32	1.7892089	2.2540044	"modela"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modela"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0257755	.05495873	.47499067	.63479362	.92352121	1.1393516	"modela"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modela"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.3577485	.23065908	1.8002207	.07182579	.97322718	1.8941939	"modela"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.0943051	.08801977	1.1204111	.26253861	.93470068	1.2811628	"modela"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.2526179	.10753796	2.6235783	.00870114	1.0586258	1.4821588	"modela"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modela"	"icu"	""
"1.cancer"	"Cancer"	1.240508	.07760167	3.4452295	.00057057	1.097366	1.4023217	"modela"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modela"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.85379394	.14588569	-.92507549	.35492664	.6108159	1.1934269	"modela"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modela"	"icu"	""
"1.stroke"	"Stroke"	1.3719913	.11270382	3.8500055	.00011812	1.1679612	1.6116632	"modela"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modela"	"icu"	""
"1.dementia"	"Dementia"	.09795054	.09806626	-2.3205511	.02031108	.01376574	.69696983	"modela"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modela"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.3297664	.18114361	2.0921951	.03642106	1.018176	1.7367121	"modela"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modela"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2107072	.07847902	2.9497414	.0031804	1.066261	1.3747214	"modela"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modela"	"icu"	""
"1.esrf"	"end stage renal failure"	6.0261074	.85239933	12.697686	6.090e-37	4.5670262	7.9513384	"modela"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modela"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0519547	.15837407	.33642841	.73654783	.7831533	1.4130166	"modela"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modela"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1892491	.07979095	2.5832896	.00978631	1.042708	1.356385	"modela"	"icu"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modela"	"icu"	""
"2.hh_total_cat"	"Number of people in household"	1.1407053	.05009766	2.9975479	.00272161	1.046623	1.2432448	"modela"	"icu"	""
"3.hh_total_cat"	"Number of people in household"	1.322959	.10261394	3.6082593	.00030826	1.1363806	1.540171	"modela"	"icu"	""
"4.hh_total_cat"	"Number of people in household"	1.6713522	.28116914	3.053186	.00226426	1.201909	2.3241512	"modela"	"icu"	""
"9.hh_total_cat"	"Number of people in household"	.97872118	.05693431	-.36973848	.71157735	.8732584	1.0969206	"modela"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"modelb"	"icu"	""
"2.eth5"	"Eth 5 categories"	2.428187	.14967612	14.3921	5.801e-47	2.1518556	2.7400035	"modelb"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.7104332	.29852351	16.296637	1.043e-59	3.1691373	4.3441836	"modelb"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.453835	.46442498	9.2178018	3.033e-20	2.6536493	4.49531	"modelb"	"icu"	""
"5.eth5"	"Eth 5 categories"	3.5895039	.37892083	12.106582	9.747e-34	2.9186268	4.4145892	"modelb"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.1153236	.05310017	2.2924887	.02187746	1.0159574	1.2244084	"modelb"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"modelb"	"icu"	""
"1.male"	"Male"	2.4292097	.0986231	21.861855	6.00e-106	2.2434025	2.6304061	"modelb"	"icu"	""
"age1"	"Age spline 1"	1.0807263	.01183084	7.0916715	1.325e-12	1.0577853	1.1041649	"modelb"	"icu"	""
"age2"	"Age spline 2"	1.0244918	.02892533	.85701024	.39143922	.96933926	1.0827823	"modelb"	"icu"	""
"age3"	"Age spline 3"	.72687114	.05221101	-4.4411383	8.948e-06	.63141631	.83675644	"modelb"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modelb"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.98479862	.06135769	-.24585748	.80579256	.8715925	1.1127084	"modelb"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0679191	.06472913	1.0841343	.27830524	.94829833	1.2026291	"modelb"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2436699	.07308955	3.7105566	.0002068	1.1083595	1.3954993	"modelb"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2689702	.07543057	4.00734	.00006141	1.1294162	1.4257679	"modelb"	"icu"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modelb"	"icu"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0251558	.30265264	.08415455	.93293355	.57476863	1.8284652	"modelb"	"icu"	""
"3.bmicat_sa"	"BMI with SA categories"	1.8899455	.55120851	2.1825517	.02906884	1.067072	3.3473789	"modelb"	"icu"	""
"4.bmicat_sa"	"BMI with SA categories"	2.8078267	.8201345	3.5345794	.00040842	1.583959	4.9773326	"modelb"	"icu"	""
"5.bmicat_sa"	"BMI with SA categories"	3.8599377	1.135537	4.5911572	4.408e-06	2.1685493	6.8705466	"modelb"	"icu"	""
"6.bmicat_sa"	"BMI with SA categories"	5.5465794	1.6434752	5.7818315	7.389e-09	3.1032058	9.9137941	"modelb"	"icu"	""
"7.bmicat_sa"	"BMI with SA categories"	2.24975	.66489135	2.7435163	.0060785	1.260579	4.0151193	"modelb"	"icu"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modelb"	"icu"	""
"1.hba1ccat"	"HbA1c category"	1.254286	.10809792	2.6289052	.00856602	1.0593455	1.4850994	"modelb"	"icu"	""
"2.hba1ccat"	"HbA1c category"	1.713936	.19715511	4.6839055	2.815e-06	1.367982	2.1473797	"modelb"	"icu"	""
"3.hba1ccat"	"HbA1c category"	1.35754	.16251365	2.5534162	.01066719	1.0736277	1.7165306	"modelb"	"icu"	""
"4.hba1ccat"	"HbA1c category"	2.280973	.23264291	8.084902	6.221e-16	1.8676852	2.7857145	"modelb"	"icu"	""
"5.hba1ccat"	"HbA1c category"	.95224575	.0479446	-.9718596	.3311204	.8627638	1.0510084	"modelb"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0075472	.00143363	5.2841712	1.263e-07	1.0047412	1.010361	"modelb"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modelb"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0980938	.04363986	2.3546116	.01854207	1.0158075	1.1870456	"modelb"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.35741779	.028484	-12.91003	3.951e-38	.30573182	.41784161	"modelb"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modelb"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.1580989	.04993153	3.4043721	.00066316	1.0642558	1.2602168	"modelb"	"icu"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modelb"	"icu"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.90565743	.06715062	-1.3364786	.18139288	.78316092	1.047314	"modelb"	"icu"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.94740487	.05790242	-.88402352	.37668352	.84045184	1.0679684	"modelb"	"icu"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.0144506	.06401191	.22737139	.82013497	.89643749	1.1479997	"modelb"	"icu"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.52664255	.04417651	-7.6443502	2.100e-14	.44680123	.62075115	"modelb"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modelb"	"icu"	""
"1.asthma"	"Asthma category"	1.1921524	.0561583	3.731118	.00019063	1.0870125	1.3074619	"modelb"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modelb"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.0293068	.119467	12.021133	2.752e-33	1.8081596	2.2775014	"modelb"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modelb"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0222384	.05472874	.41082457	.68120117	.92040818	1.1353348	"modelb"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modelb"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.3930097	.23662547	1.951338	.05101685	.99853581	1.9433214	"modelb"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.1317452	.0911555	1.5365585	.12440146	.9664721	1.3252811	"modelb"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.3246427	.11119639	3.3491526	.00081059	1.1236864	1.5615374	"modelb"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modelb"	"icu"	""
"1.cancer"	"Cancer"	1.2355373	.07730082	3.3806036	.00072327	1.0929513	1.3967249	"modelb"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modelb"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.84742685	.14477622	-.96902761	.33253141	.60629099	1.184468	"modelb"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modelb"	"icu"	""
"1.stroke"	"Stroke"	1.3527395	.11107222	3.6796385	.00023356	1.151656	1.5889329	"modelb"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modelb"	"icu"	""
"1.dementia"	"Dementia"	.09680226	.09691661	-2.3323299	.01968334	.01360437	.68879899	"modelb"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modelb"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.3277887	.18082937	2.081785	.03736212	1.016729	1.7340144	"modelb"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modelb"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.175683	.07611839	2.499835	.01242512	1.0355714	1.3347515	"modelb"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modelb"	"icu"	""
"1.esrf"	"end stage renal failure"	6.0773184	.85819919	12.778977	2.149e-37	4.6079831	8.0151769	"modelb"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modelb"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0558527	.15866047	.36167928	.71759172	.7864938	1.4174618	"modelb"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modelb"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1974146	.08033043	2.6855566	.00724091	1.0498817	1.3656794	"modelb"	"icu"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modelb"	"icu"	""
"2.hh_total_cat"	"Number of people in household"	1.1789375	.05178862	3.747333	.00017872	1.0816806	1.2849391	"modelb"	"icu"	""
"3.hh_total_cat"	"Number of people in household"	1.3857861	.10753845	4.2044216	.00002618	1.1902606	1.6134307	"modelb"	"icu"	""
"4.hh_total_cat"	"Number of people in household"	1.8008516	.30180454	3.5101141	.00044791	1.2966571	2.501098	"modelb"	"icu"	""
"9.hh_total_cat"	"Number of people in household"	.97822909	.05672076	-.37961738	.70422946	.87314277	1.095963	"modelb"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"modela"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.4794969	.03405718	17.016151	6.234e-65	1.4142295	1.5477765	"modela"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.7691364	.05873394	17.183886	3.506e-66	1.6576853	1.8880806	"modela"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.6340939	.09542182	8.409866	4.105e-17	1.4573762	1.83224	"modela"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.5478082	.07111088	9.5083102	1.938e-21	1.4145244	1.6936508	"modela"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0696055	.01504569	4.7836744	1.721e-06	1.0405193	1.0995048	"modela"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"modela"	"hes"	""
"1.male"	"Male"	1.4120981	.01647716	29.573184	3.31e-192	1.38017	1.4447649	"modela"	"hes"	""
"age1"	"Age spline 1"	1.0848571	.00351482	25.139201	1.85e-139	1.07799	1.091768	"modela"	"hes"	""
"age2"	"Age spline 2"	.86472093	.00736544	-17.064267	2.738e-65	.85040477	.8792781	"modela"	"hes"	""
"age3"	"Age spline 3"	1.4958819	.03159382	19.067512	4.702e-81	1.4352233	1.5591042	"modela"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modela"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0969985	.02087522	4.8649873	1.145e-06	1.0568374	1.1386857	"modela"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2268921	.02307962	10.870203	1.598e-27	1.1824807	1.2729716	"modela"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3844937	.02577848	17.472851	2.307e-68	1.3348796	1.4359518	"modela"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5773777	.02977392	24.145682	8.29e-129	1.5200881	1.6368264	"modela"	"hes"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modela"	"hes"	""
"2.bmicat_sa"	"BMI with SA categories"	.63738127	.02436033	-11.784257	4.706e-32	.59138034	.68696042	"modela"	"hes"	""
"3.bmicat_sa"	"BMI with SA categories"	.64133513	.02444688	-11.653145	2.211e-31	.59516626	.69108546	"modela"	"hes"	""
