parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.31651	.00587664	61.603137	0	1.3050423	1.3280786	"model2"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3926988	.00517858	89.082726	0	1.3825858	1.4028857	"model2"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"tested"	""
"1.dm_type"	"Diabetes Type"	1.2171309	.01483633	16.120009	1.846e-58	1.1883968	1.2465597	"model2"	"tested"	""
"2.dm_type"	"Diabetes Type"	1.0833787	.00505827	17.152501	6.020e-66	1.0735099	1.0933382	"model2"	"tested"	""
"3.dm_type"	"Diabetes Type"	.99163988	.00663919	-1.253931	.20986709	.97871231	1.0047382	"model2"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"tested"	""
"1.cancer"	"Cancer"	1.5900426	.00632764	116.53628	0	1.5776889	1.602493	"model2"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.6824328	.01719629	50.898787	0	1.6490641	1.7164768	"model2"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"tested"	""
"1.stroke"	"Stroke"	1.5028326	.00791408	77.353464	0	1.4874011	1.5184242	"model2"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"tested"	""
"1.dementia"	"Dementia"	2.7885509	.02891749	98.892425	0	2.7324458	2.845808	"model2"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.6229134	.01353147	58.07588	0	1.5966077	1.6496525	"model2"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1567651	.0049769	33.84769	3.92e-251	1.1470515	1.1665609	"model2"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"tested"	""
"1.esrf"	"end stage renal failure"	3.2998238	.05640937	69.838707	0	3.1910951	3.4122572	"model2"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0121198	.01467786	.83070512	.40614023	.98375674	1.0413007	"model2"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0523461	.005243	10.240867	1.301e-24	1.0421201	1.0626726	"model2"	"tested"	""
"1b.eth16"	"Eth 16 collapsed"	1	0			1	1	"model3"	"tested"	""
"2.eth16"	"Eth 16 collapsed"	1.0868773	.01912545	4.7343405	2.198e-06	1.0500312	1.1250164	"model3"	"tested"	""
"3.eth16"	"Eth 16 collapsed"	.90329117	.00568415	-16.163208	9.166e-59	.89221886	.91450087	"model3"	"tested"	""
"4.eth16"	"Eth 16 collapsed"	1.1110861	.008589	13.626679	2.779e-42	1.0943788	1.1280484	"model3"	"tested"	""
"5.eth16"	"Eth 16 collapsed"	.87854929	.00923842	-12.313522	7.661e-35	.86062765	.89684414	"model3"	"tested"	""
"6.eth16"	"Eth 16 collapsed"	.65678688	.01559934	-17.700129	4.184e-70	.62691344	.68808383	"model3"	"tested"	""
"7.eth16"	"Eth 16 collapsed"	.98776305	.0172334	-.70570916	.48036902	.95455719	1.022124	"model3"	"tested"	""
"8.eth16"	"Eth 16 collapsed"	1.0552518	.01396845	4.0627867	.00004849	1.0282262	1.0829877	"model3"	"tested"	""
"9.eth16"	"Eth 16 collapsed"	.59101714	.02000303	-15.538748	1.897e-54	.55308399	.63155192	"model3"	"tested"	""
"10.eth16"	"Eth 16 collapsed"	1.0359643	.01519973	2.4081628	.01603303	1.0065977	1.0661877	"model3"	"tested"	""
"11.eth16"	"Eth 16 collapsed"	.99522847	.00853688	-.5575963	.57712009	.97863636	1.0121019	"model3"	"tested"	""
"12.eth16"	"Eth 16 collapsed"	.97067693	.00388117	-7.4433518	9.816e-14	.96309971	.97831376	"model3"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"tested"	""
"1.male"	"Male"	.84948186	.00248394	-55.788438	0	.84462736	.85436426	"model3"	"tested"	""
"age1"	"Age spline 1"	1.0091384	.00056824	16.155184	1.044e-58	1.0080253	1.0102527	"model3"	"tested"	""
"age2"	"Age spline 2"	.91430948	.00156492	-52.341114	0	.91124744	.91738181	"model3"	"tested"	""
"age3"	"Age spline 3"	1.317969	.00583214	62.392289	0	1.3065876	1.3294495	"model3"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0276955	.00461026	6.08979	1.131e-09	1.0186992	1.0367713	"model3"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0708599	.00482375	15.198368	3.625e-52	1.0614471	1.0803562	"model3"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.107757	.00503669	22.507787	3.48e-112	1.0979291	1.1176728	"model3"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1167655	.00542045	22.753041	1.34e-114	1.106192	1.1274401	"model3"	"tested"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0024988	.00024933	10.034658	1.073e-23	1.0020103	1.0029876	"model3"	"tested"	""
"hba1c_pct"	"HbA1c %"	1.0146486	.0018089	8.1570942	3.432e-16	1.0111094	1.0182001	"model3"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0105166	.00005375	196.66725	0	1.0104112	1.0106219	"model3"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0682076	.00339112	20.784475	5.981e-96	1.0615818	1.0748748	"model3"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0544818	.00470619	11.886396	1.393e-32	1.045298	1.0637462	"model3"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.99006923	.00338912	-2.9155911	.00355015	.98344891	.99673412	"model3"	"tested"	""
"bp_map"	"Mean Arterial Pressure"	1.0000628	.00001006	6.2453233	4.229e-10	1.0000431	1.0000825	"model3"	"tested"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3370242	.00632116	61.433966	0	1.3246922	1.3494711	"model3"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3991863	.00551421	85.229636	0	1.3884203	1.4100358	"model3"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"tested"	""
"1.dm_type"	"Diabetes Type"	1.2144798	.01565593	15.073693	2.412e-51	1.1841791	1.2455557	"model3"	"tested"	""
"2.dm_type"	"Diabetes Type"	1.0703051	.0052836	13.763458	4.228e-43	1.0599994	1.080711	"model3"	"tested"	""
"3.dm_type"	"Diabetes Type"	.99606428	.00705324	-.55690198	.5775944	.98233567	1.0099848	"model3"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"tested"	""
"1.cancer"	"Cancer"	1.6193492	.00685572	113.85619	0	1.6059678	1.632842	"model3"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.6631384	.01798351	47.045827	0	1.6282622	1.6987616	"model3"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"tested"	""
"1.stroke"	"Stroke"	1.4179635	.00791268	62.581029	0	1.4025394	1.4335572	"model3"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"tested"	""
"1.dementia"	"Dementia"	1.5491626	.01740918	38.950197	0	1.5154143	1.5836625	"model3"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.4691771	.01299239	43.502096	0	1.4439319	1.4948637	"model3"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1659427	.00532114	33.640761	4.26e-248	1.1555599	1.1764187	"model3"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"tested"	""
"1.esrf"	"end stage renal failure"	3.340785	.06042018	66.694178	0	3.2244379	3.4613303	"model3"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.020657	.01568316	1.3306563	.18330214	.99037682	1.051863	"model3"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0519776	.00559808	9.5221235	1.697e-21	1.0410626	1.063007	"model3"	"tested"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"tested"	""
"2.hh_total_cat"	"Number of people in household"	1.0624452	.00364164	17.672132	6.875e-70	1.0553316	1.0696067	"model3"	"tested"	""
"3.hh_total_cat"	"Number of people in household"	1.073573	.00724513	10.519543	7.021e-26	1.0594663	1.0878675	"model3"	"tested"	""
"4.hh_total_cat"	"Number of people in household"	1.7210059	.01825596	51.180518	0	1.6855943	1.7571615	"model3"	"tested"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"tested"	""
"1.carehome"	"Care home y/n"	5.9886368	.06618451	161.95397	0	5.8603123	6.1197711	"model3"	"tested"	""
"1b.eth16"	"Eth 16 collapsed"	1	0			1	1	"crude"	"positivetest"	""
"2.eth16"	"Eth 16 collapsed"	1.3050782	.06587322	5.2751923	1.326e-07	1.1821498	1.4407895	"crude"	"positivetest"	""
"3.eth16"	"Eth 16 collapsed"	.93076133	.01433092	-4.6601596	3.160e-06	.90309283	.95927752	"crude"	"positivetest"	""
"4.eth16"	"Eth 16 collapsed"	2.1567277	.03743617	44.27921	0	2.0845882	2.2313636	"crude"	"positivetest"	""
"5.eth16"	"Eth 16 collapsed"	2.411676	.04405054	48.195803	0	2.3268656	2.4995775	"crude"	"positivetest"	""
"6.eth16"	"Eth 16 collapsed"	1.2100467	.06351619	3.6322431	.00028097	1.0917469	1.3411652	"crude"	"positivetest"	""
"7.eth16"	"Eth 16 collapsed"	1.7137499	.0729875	12.648323	1.143e-36	1.5765049	1.862943	"crude"	"positivetest"	""
"8.eth16"	"Eth 16 collapsed"	1.7777113	.0484976	21.08898	1.004e-98	1.6851543	1.875352	"crude"	"positivetest"	""
"9.eth16"	"Eth 16 collapsed"	.34418389	.02846068	-12.898476	4.591e-38	.29268765	.40474051	"crude"	"positivetest"	""
"10.eth16"	"Eth 16 collapsed"	1.2527391	.04321223	6.5324726	6.469e-11	1.1708442	1.3403621	"crude"	"positivetest"	""
"11.eth16"	"Eth 16 collapsed"	1.653435	.03052087	27.241622	2.09e-163	1.5946844	1.7143501	"crude"	"positivetest"	""
"12.eth16"	"Eth 16 collapsed"	.95545305	.0095973	-4.5366589	5.715e-06	.93682665	.97444979	"crude"	"positivetest"	""
"1b.eth16"	"Eth 16 collapsed"	1	0			1	1	"model0"	"positivetest"	""
"2.eth16"	"Eth 16 collapsed"	1.2069702	.06093642	3.725967	.00019457	1.093256	1.3325123	"model0"	"positivetest"	""
"3.eth16"	"Eth 16 collapsed"	1.0820399	.01687744	5.0550729	4.302e-07	1.0494612	1.1156299	"model0"	"positivetest"	""
"4.eth16"	"Eth 16 collapsed"	2.4867032	.04356664	51.995788	0	2.4027636	2.5735752	"model0"	"positivetest"	""
"5.eth16"	"Eth 16 collapsed"	2.9125414	.05381614	57.855923	0	2.8089508	3.0199523	"model0"	"positivetest"	""
"6.eth16"	"Eth 16 collapsed"	1.5071281	.0792725	7.7988304	6.248e-15	1.3594972	1.6707905	"model0"	"positivetest"	""
"7.eth16"	"Eth 16 collapsed"	1.7396166	.07412681	12.993468	1.332e-38	1.6002321	1.8911418	"model0"	"positivetest"	""
"8.eth16"	"Eth 16 collapsed"	2.2751523	.06254833	29.901394	1.89e-196	2.1558041	2.4011077	"model0"	"positivetest"	""
"9.eth16"	"Eth 16 collapsed"	.44637331	.03694445	-9.745566	1.927e-22	.3795315	.52498706	"model0"	"positivetest"	""
"10.eth16"	"Eth 16 collapsed"	1.5860943	.05495429	13.313335	1.936e-40	1.4819616	1.697544	"model0"	"positivetest"	""
"11.eth16"	"Eth 16 collapsed"	2.0418665	.03821946	38.138051	0	1.9683151	2.1181663	"model0"	"positivetest"	""
"12.eth16"	"Eth 16 collapsed"	.98905469	.00999588	-1.0889669	.27616846	.96965589	1.0088416	"model0"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"1.male"	"Male"	.81656841	.00610665	-27.097187	1.06e-161	.80468687	.82862538	"model0"	"positivetest"	""
"age1"	"Age spline 1"	1.038109	.00120891	32.116563	2.59e-226	1.0357423	1.0404811	"model0"	"positivetest"	""
"age2"	"Age spline 2"	.86221575	.00326779	-39.116149	0	.85583474	.86864435	"model0"	"positivetest"	""
"age3"	"Age spline 3"	1.6403815	.01645739	49.331785	0	1.6084407	1.6729567	"model0"	"positivetest"	""
"1b.eth16"	"Eth 16 collapsed"	1	0			1	1	"model1"	"positivetest"	""
"2.eth16"	"Eth 16 collapsed"	1.1791684	.05969784	3.255363	.00113248	1.0677806	1.302176	"model1"	"positivetest"	""
"3.eth16"	"Eth 16 collapsed"	1.0306625	.01620398	1.9210011	.05473157	.99938762	1.0629161	"model1"	"positivetest"	""
"4.eth16"	"Eth 16 collapsed"	2.3528255	.04170583	48.269441	0	2.2724872	2.436004	"model1"	"positivetest"	""
"5.eth16"	"Eth 16 collapsed"	2.6027917	.04889075	50.92559	0	2.5087101	2.7004016	"model1"	"positivetest"	""
"6.eth16"	"Eth 16 collapsed"	1.3393994	.07076641	5.5308879	3.186e-08	1.2076396	1.4855349	"model1"	"positivetest"	""
"7.eth16"	"Eth 16 collapsed"	1.57614	.06751504	10.62149	2.368e-26	1.4492156	1.7141807	"model1"	"positivetest"	""
"8.eth16"	"Eth 16 collapsed"	2.0491838	.05695955	25.810767	6.71e-147	1.9405317	2.1639195	"model1"	"positivetest"	""
"9.eth16"	"Eth 16 collapsed"	.44812119	.03721539	-9.6654389	4.228e-22	.38080727	.52733395	"model1"	"positivetest"	""
"10.eth16"	"Eth 16 collapsed"	1.5010721	.05241184	11.632961	2.802e-31	1.401783	1.607394	"model1"	"positivetest"	""
"11.eth16"	"Eth 16 collapsed"	1.9100219	.03609172	34.246172	4.97e-257	1.8405773	1.9820866	"model1"	"positivetest"	""
"12.eth16"	"Eth 16 collapsed"	.99088379	.01005139	-.90281361	.36662482	.97137796	1.0107813	"model1"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"1.male"	"Male"	.81598484	.00612853	-27.076349	1.87e-161	.80406111	.82808538	"model1"	"positivetest"	""
"age1"	"Age spline 1"	1.0387435	.00121777	32.423692	1.27e-230	1.0363595	1.0411331	"model1"	"positivetest"	""
"age2"	"Age spline 2"	.86364568	.00329193	-38.458915	0	.85721765	.87012191	"model1"	"positivetest"	""
"age3"	"Age spline 3"	1.630563	.01644366	48.482119	0	1.5986505	1.6631126	"model1"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1273818	.01446162	9.3468653	9.028e-21	1.0993909	1.1560854	"model1"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2665885	.01606516	18.632191	1.762e-77	1.2354895	1.2984702	"model1"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4415984	.01784873	29.540935	8.59e-192	1.4070366	1.4770092	"model1"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5610164	.01974499	35.207845	1.52e-271	1.5227927	1.6001995	"model1"	"positivetest"	""
"1b.eth16"	"Eth 16 collapsed"	1	0			1	1	"model2"	"positivetest"	""
"2.eth16"	"Eth 16 collapsed"	1.2299219	.07699083	3.3060196	.00094631	1.0879124	1.3904686	"model2"	"positivetest"	""
"3.eth16"	"Eth 16 collapsed"	1.1539896	.02613952	6.323004	2.565e-10	1.1038777	1.2063764	"model2"	"positivetest"	""
"4.eth16"	"Eth 16 collapsed"	1.9389067	.0462216	27.774829	8.74e-170	1.8503978	2.0316491	"model2"	"positivetest"	""
"5.eth16"	"Eth 16 collapsed"	2.0608503	.05107977	29.174747	4.06e-187	1.9631286	2.1634364	"model2"	"positivetest"	""
"6.eth16"	"Eth 16 collapsed"	1.1348702	.07711367	1.8619498	.06261016	.99336213	1.2965365	"model2"	"positivetest"	""
"7.eth16"	"Eth 16 collapsed"	1.4526232	.07402999	7.3263203	2.366e-13	1.3145382	1.6052132	"model2"	"positivetest"	""
"8.eth16"	"Eth 16 collapsed"	1.9717924	.07631931	17.541229	6.941e-69	1.8277423	2.1271955	"model2"	"positivetest"	""
"9.eth16"	"Eth 16 collapsed"	.69751522	.09032144	-2.7819151	.00540392	.54116708	.89903378	"model2"	"positivetest"	""
"10.eth16"	"Eth 16 collapsed"	1.5953548	.0774667	9.6194118	6.621e-22	1.450524	1.7546466	"model2"	"positivetest"	""
"11.eth16"	"Eth 16 collapsed"	1.9389645	.04955918	25.906266	5.66e-148	1.8442232	2.0385728	"model2"	"positivetest"	""
"12.eth16"	"Eth 16 collapsed"	1.0473505	.01520962	3.1857594	.00144375	1.0179604	1.0775891	"model2"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"1.male"	"Male"	.98196184	.01014286	-1.7622737	.07802307	.96228208	1.0020441	"model2"	"positivetest"	""
"age1"	"Age spline 1"	1.0378008	.00236397	16.288888	1.184e-59	1.0331779	1.0424445	"model2"	"positivetest"	""
"age2"	"Age spline 2"	.82031462	.00537856	-30.208372	1.84e-200	.80984028	.83092443	"model2"	"positivetest"	""
"age3"	"Age spline 3"	1.8579038	.03085153	37.303707	1.43e-304	1.7984093	1.9193664	"model2"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1099636	.0193985	5.9695049	2.380e-09	1.0725871	1.1486426	"model2"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2553971	.02156098	13.243482	4.921e-40	1.2138417	1.2983751	"model2"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4251445	.02395514	21.0765	1.307e-98	1.3789582	1.4728777	"model2"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5326515	.02642094	24.769785	1.90e-135	1.4817325	1.5853204	"model2"	"positivetest"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0174209	.0009028	19.463566	2.237e-84	1.0156529	1.0191919	"model2"	"positivetest"	""
"hba1c_pct"	"HbA1c %"	1.0659241	.0058129	11.706869	1.175e-31	1.0545917	1.0773783	"model2"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0076206	.00032647	23.431332	2.05e-121	1.0069809	1.0082607	"model2"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0293193	.01143109	2.6021114	.00926517	1.0071568	1.0519694	"model2"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.59576425	.01155872	-26.694352	5.47e-157	.57353491	.61885516	"model2"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96772811	.01189016	-2.6698929	.00758754	.94470219	.99131527	"model2"	"positivetest"	""
"bp_map"	"Mean Arterial Pressure"	.99930359	.00022764	-3.0581589	.00222701	.99885752	.99974986	"model2"	"positivetest"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3965639	.02236474	20.857525	1.302e-96	1.3534106	1.4410931	"model2"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2029943	.01615839	13.759401	4.472e-43	1.1717376	1.2350847	"model2"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.0729492	.05157782	1.4647298	.14299466	.9764747	1.1789553	"model2"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.202768	.01918161	11.576797	5.403e-31	1.1657542	1.240957	"model2"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0115118	.0241811	.47879764	.6320826	.96521093	1.0600338	"model2"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"1.cancer"	"Cancer"	1.1770768	.01854812	10.346254	4.352e-25	1.1412788	1.2139976	"model2"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4799743	.06006845	9.658757	4.513e-22	1.3668034	1.6025158	"model2"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"1.stroke"	"Stroke"	1.5549123	.02746073	24.994532	7.01e-138	1.5020111	1.6096767	"model2"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"1.dementia"	"Dementia"	3.6478938	.10033316	47.052458	0	3.4564509	3.8499402	"model2"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.8962509	.05235398	23.176285	7.90e-119	1.7963659	2.0016899	"model2"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2609604	.01861115	15.710125	1.289e-55	1.2250058	1.2979703	"model2"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.9000625	.23522687	33.105973	2.44e-240	4.4600508	5.3834842	"model2"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.87482495	.04652323	-2.5146925	.01191363	.78823229	.9709304	"model2"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0401067	.01982358	2.0632231	.03909144	1.00197	1.0796951	"model2"	"positivetest"	""
"1b.eth16"	"Eth 16 collapsed"	1	0			1	1	"model3"	"positivetest"	""
"2.eth16"	"Eth 16 collapsed"	1.2611887	.08136127	3.5971022	.00032178	1.1113932	1.431174	"model3"	"positivetest"	""
"3.eth16"	"Eth 16 collapsed"	1.1569487	.02764204	6.1018289	1.049e-09	1.1040202	1.2124146	"model3"	"positivetest"	""
"4.eth16"	"Eth 16 collapsed"	1.8271794	.04692462	23.471159	8.04e-122	1.7374852	1.921504	"model3"	"positivetest"	""
"5.eth16"	"Eth 16 collapsed"	1.8696917	.05210091	22.456492	1.11e-111	1.7703143	1.9746477	"model3"	"positivetest"	""
"6.eth16"	"Eth 16 collapsed"	1.0604804	.07739996	.80456791	.42106906	.91913023	1.2235683	"model3"	"positivetest"	""
"7.eth16"	"Eth 16 collapsed"	1.5466305	.08171788	8.2534278	1.539e-16	1.3944804	1.7153815	"model3"	"positivetest"	""
"8.eth16"	"Eth 16 collapsed"	1.8856165	.07641748	15.650363	3.303e-55	1.7416349	2.041501	"model3"	"positivetest"	""
"9.eth16"	"Eth 16 collapsed"	.65854545	.09249306	-2.9741555	.00293796	.50007373	.86723634	"model3"	"positivetest"	""
"10.eth16"	"Eth 16 collapsed"	1.5714432	.08030863	8.8444231	9.200e-19	1.4216674	1.7369981	"model3"	"positivetest"	""
"11.eth16"	"Eth 16 collapsed"	1.8455806	.05016604	22.544346	1.53e-112	1.7498302	1.9465705	"model3"	"positivetest"	""
"12.eth16"	"Eth 16 collapsed"	1.0576091	.01642863	3.605749	.00031125	1.0258948	1.0903038	"model3"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	""
"1.male"	"Male"	1.0373904	.01143332	3.3306957	.00086629	1.0152218	1.0600431	"model3"	"positivetest"	""
"age1"	"Age spline 1"	1.0234299	.00244724	9.6852949	3.482e-22	1.0186446	1.0282376	"model3"	"positivetest"	""
"age2"	"Age spline 2"	.87649245	.00611111	-18.90745	9.903e-80	.86459636	.88855222	"model3"	"positivetest"	""
"age3"	"Age spline 3"	1.5254338	.0269879	23.868413	6.52e-126	1.473445	1.5792569	"model3"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1111496	.02064272	5.6731722	1.402e-08	1.0714183	1.1523542	"model3"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2369877	.02263976	11.620327	3.249e-31	1.193401	1.2821663	"model3"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3711014	.02460522	17.587296	3.082e-69	1.3237143	1.4201849	"model3"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4656363	.0270238	20.733481	1.728e-95	1.4136163	1.5195707	"model3"	"positivetest"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0195732	.000954	20.716456	2.462e-95	1.0177051	1.0214447	"model3"	"positivetest"	""
"hba1c_pct"	"HbA1c %"	1.0692624	.00607859	11.780292	4.932e-32	1.0574147	1.0812429	"model3"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0082686	.00032145	25.829133	4.18e-147	1.0076388	1.0088988	"model3"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0551618	.01244819	4.5513451	5.330e-06	1.0310437	1.0798441	"model3"	"positivetest"	""
