parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model2"	"onsdeath"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	.98512136	.02660953	-.55496677	.57891739	.93432414	1.0386803	"model2"	"onsdeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"onsdeath"	""
"chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1532799	.03185455	5.1631324	2.429e-07	1.092506	1.2174346	"model2"	"onsdeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"onsdeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0123915	.02483237	.50208577	.61560719	.96487236	1.062251	"model2"	"onsdeath"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model2"	"onsdeath"	""
"2.diabcat"	"Diabetes and HbA1c combined"	1.0035934	.25229861	.01426812	.98861607	.61315428	1.6426529	"model2"	"onsdeath"	""
"3.diabcat"	"Diabetes and HbA1c combined"	1.2162177	.15913795	1.4959944	.13465512	.9410972	1.5717669	"model2"	"onsdeath"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.1361556	.03494288	4.1505037	.00003317	1.0696921	1.2067486	"model2"	"onsdeath"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.2585606	.04742477	6.10292	1.041e-09	1.1689593	1.35503	"model2"	"onsdeath"	""
"6.diabcat"	"Diabetes and HbA1c combined"	1.298666	.07292223	4.654139	3.253e-06	1.1633251	1.4497524	"model2"	"onsdeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"onsdeath"	""
"1.cancer"	"Cancer"	1.2190236	.03291422	7.3350623	2.216e-13	1.1561901	1.2852718	"model2"	"onsdeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"onsdeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.3522858	.10548586	3.868906	.00010932	1.1605664	1.5756761	"model2"	"onsdeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"onsdeath"	""
"1.stroke"	"Stroke"	1.1096388	.03253735	3.5479479	.00038824	1.0476647	1.175279	"model2"	"onsdeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"onsdeath"	""
"1.dementia"	"Dementia"	1.1071776	.04739374	2.3785061	.01738295	1.0180775	1.2040756	"model2"	"onsdeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"onsdeath"	""
"1.other_neuro"	"Neurological disease"	1.2717878	.05939941	5.1476577	2.638e-07	1.1605368	1.3937035	"model2"	"onsdeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"onsdeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2367689	.03175882	8.2753759	1.281e-16	1.1760632	1.300608	"model2"	"onsdeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"onsdeath"	""
"1.esrf"	"end stage renal failure"	1.2444434	.10375904	2.6228587	.00871954	1.0568267	1.4653674	"model2"	"onsdeath"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model2"	"onsdeath"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.2287105	.12140431	2.0845364	.0371114	1.0123846	1.4912609	"model2"	"onsdeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"onsdeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0226321	.04003853	.57160582	.56758905	.94709337	1.1041956	"model2"	"onsdeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onsdeath"	""
"2.eth5"	"Eth 5 categories"	1.1463728	.0693278	2.2588031	.02389564	1.0182368	1.2906336	"model3"	"onsdeath"	""
"3.eth5"	"Eth 5 categories"	1.0154696	.08831063	.17652023	.85988526	.85633146	1.2041814	"model3"	"onsdeath"	""
"4.eth5"	"Eth 5 categories"	1.0552775	.16963391	.33470852	.73784497	.77008313	1.4460914	"model3"	"onsdeath"	""
"5.eth5"	"Eth 5 categories"	1.1251315	.15715162	.84410804	.39860904	.85568234	1.4794286	"model3"	"onsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onsdeath"	""
"1.male"	"Male"	1.5401507	.04675665	14.226012	6.318e-46	1.4511824	1.6345733	"model3"	"onsdeath"	""
"age1"	"Age spline 1"	1.0093414	.02619571	.3582626	.7201468	.95928277	1.0620124	"model3"	"onsdeath"	""
"age2"	"Age spline 2"	1.3833664	.0811683	5.5308542	3.187e-08	1.2330862	1.5519618	"model3"	"onsdeath"	""
"age3"	"Age spline 3"	.39552478	.05477751	-6.6973801	2.122e-11	.30150051	.51887095	"model3"	"onsdeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onsdeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0049051	.04904095	.1002664	.92013283	.91324036	1.1057706	"model3"	"onsdeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0388301	.05074613	.77985178	.43547812	.94398249	1.1432077	"model3"	"onsdeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1271461	.05385698	2.5049082	.01224832	1.0263803	1.2378045	"model3"	"onsdeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0996736	.05434746	1.9225145	.05454106	.9981509	1.2115223	"model3"	"onsdeath"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onsdeath"	""
"2.hh_total_cat"	"Number of people in household"	.94841913	.0376242	-1.3349676	.18188695	.87747099	1.0251038	"model3"	"onsdeath"	""
"3.hh_total_cat"	"Number of people in household"	1.0624202	.0669094	.96143463	.33633368	.93905083	1.2019974	"model3"	"onsdeath"	""
"0o.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onsdeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0088046	.00274063	3.2267092	.00125223	1.0034473	1.0141904	"model3"	"onsdeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0007148	.00091354	.78273006	.43378565	.9989259	1.0025069	"model3"	"onsdeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onsdeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.159821	.03941215	4.3631645	.00001282	1.0850908	1.2396979	"model3"	"onsdeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3637192	.08201145	5.1583908	2.491e-07	1.2120913	1.5343152	"model3"	"onsdeath"	""
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model3"	"onsdeath"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1.0007506	.03521158	.02132373	.98298741	.934063	1.0721993	"model3"	"onsdeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"onsdeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.145272	.0395971	3.9231972	.00008738	1.0702343	1.2255709	"model3"	"onsdeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0354105	.03264925	1.1035534	.26978689	.97335647	1.1014207	"model3"	"onsdeath"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model3"	"onsdeath"	""
"2.diabcat"	"Diabetes and HbA1c combined"	1.1496534	.309737	.51763658	.60471185	.67801316	1.9493764	"model3"	"onsdeath"	""
"3.diabcat"	"Diabetes and HbA1c combined"	1.2561052	.20448454	1.400653	.16131788	.91297055	1.728205	"model3"	"onsdeath"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.1752501	.04509258	4.2086853	.00002569	1.0901116	1.2670379	"model3"	"onsdeath"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.3143358	.05912911	6.0756749	1.235e-09	1.2034072	1.4354895	"model3"	"onsdeath"	""
"6.diabcat"	"Diabetes and HbA1c combined"	1.3981209	.10226572	4.5817024	4.612e-06	1.2113887	1.6136375	"model3"	"onsdeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onsdeath"	""
"1.cancer"	"Cancer"	1.2348006	.04166954	6.249917	4.107e-10	1.1557721	1.3192329	"model3"	"onsdeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4299282	.12792303	3.9975368	.00006401	1.1999545	1.7039769	"model3"	"onsdeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onsdeath"	""
"1.stroke"	"Stroke"	1.1170839	.04444533	2.7828642	.00538814	1.0332825	1.2076816	"model3"	"onsdeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onsdeath"	""
"1.dementia"	"Dementia"	1.0855749	.08041168	1.108499	.26764639	.9388773	1.2551937	"model3"	"onsdeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.other_neuro"	"Neurological disease"	1.3022626	.08499068	4.0467002	.00005194	1.1458978	1.4799644	"model3"	"onsdeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onsdeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2654177	.04224139	7.051905	1.765e-12	1.1852764	1.3509778	"model3"	"onsdeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onsdeath"	""
"1.esrf"	"end stage renal failure"	1.2114787	.11179075	2.0789929	.03761801	1.0110441	1.4516486	"model3"	"onsdeath"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model3"	"onsdeath"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.2330403	.14058289	1.8373564	.0661573	.98611837	1.541791	"model3"	"onsdeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0118602	.04937292	.24163561	.80906253	.91957425	1.1134077	"model3"	"onsdeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	.38977384	.01723811	-21.303982	1.04e-100	.35741066	.42506747	"crude"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	.59640263	.04081356	-7.5524972	4.270e-14	.52154208	.68200842	"crude"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	.39308726	.05369104	-6.8360543	8.140e-12	.30076339	.51375134	"crude"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	.44142293	.04656261	-7.7524515	9.014e-15	.35897781	.54280293	"crude"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.1697619	.05591477	3.280331	.00103685	1.065148	1.2846506	"model0"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.2740832	.09023948	3.41998	.00062626	1.1089444	1.4638138	"model0"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.1628102	.1600105	1.0961647	.27300671	.88792802	1.5227895	"model0"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.1018132	.11793697	.90581185	.36503545	.89329771	1.3590008	"model0"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"onscoviddeath"	""
"1.male"	"Male"	1.6800037	.03808087	22.887582	6.18e-116	1.6070002	1.7563236	"model0"	"onscoviddeath"	""
"age1"	"Age spline 1"	.967828	.01840272	-1.7197915	.08547035	.93242316	1.0045772	"model0"	"onscoviddeath"	""
"age2"	"Age spline 2"	1.6185205	.07121944	10.942768	7.197e-28	1.4847829	1.7643042	"model0"	"onscoviddeath"	""
"age3"	"Age spline 3"	.2581248	.02706702	-12.915403	3.685e-38	.21017089	.31702019	"model0"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.1268498	.05439613	2.4739829	.01336161	1.0251235	1.2386707	"model1"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.2252346	.08737674	2.8484091	.00439384	1.0654091	1.409036	"model1"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.1277358	.15537483	.87251782	.38292595	.86085957	1.4773468	"model1"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.0792943	.11618859	.70883161	.47842898	.87398911	1.3328269	"model1"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"onscoviddeath"	""
"1.male"	"Male"	1.6824608	.03826298	22.876235	8.01e-116	1.6091136	1.7591514	"model1"	"onscoviddeath"	""
"age1"	"Age spline 1"	.96969303	.01846295	-1.6163726	.10601377	.93417319	1.0065634	"model1"	"onscoviddeath"	""
"age2"	"Age spline 2"	1.6068979	.07079687	10.765456	5.011e-27	1.4739609	1.7518245	"model1"	"onscoviddeath"	""
"age3"	"Age spline 3"	.26326297	.0276401	-12.71165	5.095e-37	.21429979	.32341325	"model1"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0355221	.03944321	.91639826	.35945805	.96103005	1.1157883	"model1"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0671253	.04057574	1.7086419	.08751729	.99048939	1.1496907	"model1"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1650788	.04347174	4.0948644	.00004224	1.0829166	1.2534747	"model1"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2056707	.04614605	4.8867426	1.025e-06	1.1185353	1.2995942	"model1"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.1783497	.06271775	3.0834131	.00204641	1.0616196	1.3079148	"model2"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.1535865	.08992414	1.8328733	.06682141	.99014197	1.3440111	"model2"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.1090617	.16407632	.69969727	.48411638	.82990351	1.4821214	"model2"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.0838371	.13034914	.66941073	.50323351	.85623522	1.3719394	"model2"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.male"	"Male"	1.5883188	.03975353	18.485831	2.685e-76	1.5122835	1.668177	"model2"	"onscoviddeath"	""
"age1"	"Age spline 1"	.96494528	.02145066	-1.6052181	.10844581	.92380549	1.0079172	"model2"	"onscoviddeath"	""
"age2"	"Age spline 2"	1.5779323	.08051172	8.9393077	3.916e-19	1.427766	1.7438925	"model2"	"onscoviddeath"	""
"age3"	"Age spline 3"	.28067468	.03398562	-10.493079	9.295e-26	.22137834	.35585358	"model2"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.98674033	.03991928	-.32995004	.74143771	.91152151	1.0681662	"model2"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.99729862	.04035015	-.06685805	.94669471	.92126819	1.0796037	"model2"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1027805	.04369945	2.4689139	.01355238	1.0203727	1.1918437	"model2"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1022439	.04497426	2.385836	.01704035	1.0175285	1.1940123	"model2"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.006114	.00225309	2.721908	.00649062	1.0017078	1.0105397	"model2"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.000106	.00075837	.13978568	.88882933	.99862073	1.0015935	"model2"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1609254	.0320606	5.4032175	6.546e-08	1.0997582	1.2254948	"model2"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.2623403	.06557803	4.4844913	7.309e-06	1.1401366	1.3976422	"model2"	"onscoviddeath"	""
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	.99173766	.02837357	-.28999216	.77182224	.93765693	1.0489376	"model2"	"onscoviddeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"onscoviddeath"	""
"chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1421367	.03340243	4.5443056	5.512e-06	1.0785101	1.2095169	"model2"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0125211	.02622356	.48045358	.63090491	.96240662	1.0652452	"model2"	"onscoviddeath"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.diabcat"	"Diabetes and HbA1c combined"	.90059031	.25104294	-.37561765	.70720117	.52149678	1.5552596	"model2"	"onscoviddeath"	""
"3.diabcat"	"Diabetes and HbA1c combined"	1.1326149	.16219862	.86957215	.38453426	.85542917	1.4996174	"model2"	"onscoviddeath"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.1632188	.03752198	4.6870724	2.771e-06	1.0919536	1.2391351	"model2"	"onscoviddeath"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.2800957	.05044286	6.2665024	3.692e-10	1.184951	1.38288	"model2"	"onscoviddeath"	""
"6.diabcat"	"Diabetes and HbA1c combined"	1.2908398	.07689876	4.2854059	.00001824	1.1485873	1.4507103	"model2"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.1321134	.0329257	4.2665625	.00001985	1.069385	1.1985213	"model2"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.2909544	.10818788	3.0473487	.0023087	1.095409	1.5214072	"model2"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.0901225	.03391337	2.7737373	.00554164	1.0256394	1.1586597	"model2"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.dementia"	"Dementia"	1.1153281	.05035924	2.4173617	.01563347	1.0208671	1.2185295	"model2"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	1.3190453	.06417061	5.6919269	1.256e-08	1.1990833	1.4510088	"model2"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2501715	.03391159	8.2313812	1.851e-16	1.1854419	1.3184355	"model2"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	1.2371336	.10812014	2.4348693	.01489717	1.042378	1.4682768	"model2"	"onscoviddeath"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.3063405	.13304718	2.6238284	.00869476	1.0699509	1.5949568	"model2"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0208202	.0422922	.49738379	.61891844	.94120515	1.1071698	"model2"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.1847702	.07428242	2.7042251	.00684639	1.0477694	1.3396845	"model3"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.059236	.09462379	.64420178	.5194446	.88910511	1.2619216	"model3"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.0792867	.18047085	.45630613	.64816986	.77768691	1.4978518	"model3"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.1346635	.1648188	.86973694	.38444418	.85353899	1.5083801	"model3"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.male"	"Male"	1.5679513	.05020885	14.045678	8.188e-45	1.4725683	1.6695126	"model3"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.0137285	.02791406	.4951727	.62047822	.96046807	1.0699423	"model3"	"onscoviddeath"	""
"age2"	"Age spline 2"	1.3658316	.08475265	5.0242251	5.055e-07	1.2094234	1.5424673	"model3"	"onscoviddeath"	""
"age3"	"Age spline 3"	.40847792	.05974993	-6.1208006	9.311e-10	.30666164	.54409873	"model3"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0178288	.05229531	.34394603	.73088687	.92032369	1.1256642	"model3"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0483726	.05391464	.91856472	.35832329	.94785283	1.1595524	"model3"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1242551	.05664522	2.3245298	.02009712	1.0185383	1.2409445	"model3"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0887934	.05679202	1.6309286	.1029054	.98298378	1.2059924	"model3"	"onscoviddeath"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.hh_total_cat"	"Number of people in household"	.93424419	.03904635	-1.627422	.1036475	.86076538	1.0139955	"model3"	"onscoviddeath"	""
"3.hh_total_cat"	"Number of people in household"	1.0387878	.06867209	.57564075	.56485803	.91254788	1.1824914	"model3"	"onscoviddeath"	""
"0o.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0136167	.00287898	4.7617539	1.919e-06	1.0079897	1.0192751	"model3"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.000367	.00096743	.3793814	.70440466	.99847262	1.0022649	"model3"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1773067	.0421201	4.5624544	5.056e-06	1.0975807	1.2628238	"model3"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3620173	.0869043	4.8423183	1.283e-06	1.201908	1.5434552	"model3"	"onscoviddeath"	""
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1.0064437	.03739979	.17284604	.86277245	.93574721	1.0824813	"model3"	"onscoviddeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.131057	.04124285	3.3773765	.00073181	1.0530435	1.2148501	"model3"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0464641	.03465496	1.3714406	.17023764	.98069901	1.1166394	"model3"	"onscoviddeath"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.diabcat"	"Diabetes and HbA1c combined"	.98291469	.29841404	-.0567618	.95473494	.54211329	1.7821391	"model3"	"onscoviddeath"	""
"3.diabcat"	"Diabetes and HbA1c combined"	1.1954189	.20838337	1.0239698	.30584956	.84945449	1.6822871	"model3"	"onscoviddeath"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.2022531	.0482022	4.5942276	4.344e-06	1.1113951	1.3005388	"model3"	"onscoviddeath"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.3254991	.062193	6.0056775	1.905e-09	1.20904	1.4531759	"model3"	"onscoviddeath"	""
"6.diabcat"	"Diabetes and HbA1c combined"	1.3751475	.10659373	4.1097014	.00003962	1.1813237	1.6007727	"model3"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.1287661	.04097246	3.3369218	.00084712	1.0512516	1.2119962	"model3"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.3594977	.13026064	3.2052858	.00134928	1.1267314	1.6403502	"model3"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.0866588	.04575088	1.973943	.04838823	1.0005887	1.1801325	"model3"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.dementia"	"Dementia"	1.0726896	.08394567	.89664745	.36990707	.9201559	1.2505086	"model3"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	1.3930212	.09311864	4.9587455	7.095e-07	1.2219625	1.588026	"model3"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2855492	.04509575	7.1605878	8.033e-13	1.2001332	1.3770446	"model3"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	1.1925272	.1150821	1.8245577	.0680678	.98701793	1.440826	"model3"	"onscoviddeath"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.3324779	.15529496	2.4628926	.01378212	1.0603662	1.674419	"model3"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0029731	.05171523	.05757436	.95408767	.9065665	1.1096317	"model3"	"onscoviddeath"	""
