parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.7495057	.05747915	17.024553	5.400e-65	1.6403992	1.8658691	"model3"	"onsconfirmeddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4002892	.04184955	11.265301	1.947e-29	1.3206217	1.4847628	"model3"	"onsconfirmeddeath"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"2.diabcat"	"Diabetes and HbA1c combined"	1.4882481	.39997686	1.479403	.13903264	.87883857	2.5202381	"model3"	"onsconfirmeddeath"	""
"3.diabcat"	"Diabetes and HbA1c combined"	2.309851	.36496688	5.2984755	1.168e-07	1.6946901	3.1483112	"model3"	"onsconfirmeddeath"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.4142482	.05097162	9.6166394	6.802e-22	1.3177926	1.5177639	"model3"	"onsconfirmeddeath"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.9470548	.08275894	15.676341	2.195e-55	1.7914229	2.1162074	"model3"	"onsconfirmeddeath"	""
"6.diabcat"	"Diabetes and HbA1c combined"	2.4527189	.17063457	12.896404	4.716e-38	2.1400802	2.81103	"model3"	"onsconfirmeddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.cancer"	"Cancer"	1.4536322	.04743507	11.46311	2.021e-30	1.3635719	1.5496407	"model3"	"onsconfirmeddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.2515114	.18773722	9.7334488	2.171e-22	1.9120473	2.6512439	"model3"	"onsconfirmeddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.stroke"	"Stroke"	1.4377431	.05583159	9.3496872	8.791e-21	1.3323758	1.551443	"model3"	"onsconfirmeddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.dementia"	"Dementia"	2.3351074	.16324759	12.130693	7.263e-34	2.0361008	2.6780239	"model3"	"onsconfirmeddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.other_neuro"	"Neurological disease"	2.4240338	.14523962	14.777783	2.038e-49	2.1554486	2.7260869	"model3"	"onsconfirmeddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.4181035	.04519894	10.959825	5.961e-28	1.3322255	1.5095173	"model3"	"onsconfirmeddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.esrf"	"end stage renal failure"	5.3640268	.50212721	17.943732	5.372e-72	4.4648806	6.4442446	"model3"	"onsconfirmeddeath"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.3830144	.15412323	2.9097746	.0036169	1.1116517	1.7206188	"model3"	"onsconfirmeddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onsconfirmeddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1628904	.05382388	3.2604529	.00111234	1.062041	1.2733163	"model3"	"onsconfirmeddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"onssuspecteddeath"	""
"2.eth5"	"Eth 5 categories"	.89960875	.16070489	-.59223096	.55369594	.63386414	1.2767656	"crude"	"onssuspecteddeath"	""
"3.eth5"	"Eth 5 categories"	1.0345845	.29156764	.12064355	.90397337	.59549688	1.7974319	"crude"	"onssuspecteddeath"	""
"4.eth5"	"Eth 5 categories"	1.1134558	.42451315	.2818791	.77803622	.52740731	2.3507139	"crude"	"onssuspecteddeath"	""
"5.eth5"	"Eth 5 categories"	.33707604	.16937861	-2.1640999	.03045668	.12589382	.90250864	"crude"	"onssuspecteddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"onssuspecteddeath"	""
"2.eth5"	"Eth 5 categories"	1.6377278	.31421661	2.5711789	.01013529	1.1244213	2.3853624	"model0"	"onssuspecteddeath"	""
"3.eth5"	"Eth 5 categories"	1.657988	.48556226	1.7264248	.08427102	.93389167	2.9435151	"model0"	"onssuspecteddeath"	""
"4.eth5"	"Eth 5 categories"	3.2157349	1.245025	3.016934	.00255345	1.5056481	6.8681062	"model0"	"onssuspecteddeath"	""
"5.eth5"	"Eth 5 categories"	.77736528	.39408826	-.49678084	.61934361	.28780963	2.0996406	"model0"	"onssuspecteddeath"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"onssuspecteddeath"	""
"1.male"	"Male"	1.4714076	.13874084	4.0960275	.00004203	1.2231287	1.7700838	"model0"	"onssuspecteddeath"	""
"age1"	"Age spline 1"	1.6734845	.34158168	2.5226487	.01164747	1.1217072	2.4966858	"model0"	"onssuspecteddeath"	""
"age2"	"Age spline 2"	.3849292	.15797372	-2.3262749	.02000389	.17220686	.86042153	"model0"	"onssuspecteddeath"	""
"age3"	"Age spline 3"	10.178231	9.3016777	2.5389027	.01112008	1.6973704	61.033463	"model0"	"onssuspecteddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"onssuspecteddeath"	""
"2.eth5"	"Eth 5 categories"	1.5027517	.29048911	2.1070243	.03511548	1.0288354	2.1949699	"model1"	"onssuspecteddeath"	""
"3.eth5"	"Eth 5 categories"	1.4738714	.43456867	1.315566	.18831975	.82695936	2.6268486	"model1"	"onssuspecteddeath"	""
"4.eth5"	"Eth 5 categories"	3.0166303	1.169714	2.8475196	.00440614	1.4107963	6.4502997	"model1"	"onssuspecteddeath"	""
"5.eth5"	"Eth 5 categories"	.74601324	.37835738	-.57773626	.5634422	.27608356	2.0158236	"model1"	"onssuspecteddeath"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"onssuspecteddeath"	""
"1.male"	"Male"	1.4832917	.14057121	4.1602267	.00003179	1.2318516	1.7860546	"model1"	"onssuspecteddeath"	""
"age1"	"Age spline 1"	1.6298779	.32366743	2.4599439	.01389587	1.1043842	2.4054147	"model1"	"onssuspecteddeath"	""
"age2"	"Age spline 2"	.40875571	.16369436	-2.2339696	.02548508	.18645895	.89607516	"model1"	"onssuspecteddeath"	""
"age3"	"Age spline 3"	8.8518749	7.9053068	2.4417342	.0146169	1.5376457	50.958221	"model1"	"onssuspecteddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"onssuspecteddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.2810551	.1967563	1.6126392	.10682292	.94805254	1.7310246	"model1"	"onssuspecteddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1894178	.19071282	1.0818419	.27932279	.86866367	1.6286105	"model1"	"onssuspecteddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.722522	.26526496	3.531146	.00041376	1.2737419	2.3294217	"model1"	"onssuspecteddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.76965	.2908387	3.4730038	.00051467	1.2823128	2.4421974	"model1"	"onssuspecteddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"2.eth5"	"Eth 5 categories"	1.7438256	.38201645	2.5383956	.0111362	1.1350945	2.6790086	"model2"	"onssuspecteddeath"	""
"3.eth5"	"Eth 5 categories"	1.4918496	.50430972	1.1833299	.23667844	.76909873	2.8937966	"model2"	"onssuspecteddeath"	""
"4.eth5"	"Eth 5 categories"	3.4400547	1.4420924	2.9472066	.00320659	1.5126427	7.8233784	"model2"	"onssuspecteddeath"	""
"5.eth5"	"Eth 5 categories"	1.095297	.5574834	.17883936	.85806384	.40391314	2.9701322	"model2"	"onssuspecteddeath"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.male"	"Male"	1.2904354	.13716862	2.398762	.0164506	1.0477475	1.5893367	"model2"	"onssuspecteddeath"	""
"age1"	"Age spline 1"	1.8389873	.47897058	2.3390555	.01933256	1.1037745	3.0639178	"model2"	"onssuspecteddeath"	""
"age2"	"Age spline 2"	.31329591	.16217336	-2.2421283	.02495308	.11359046	.86410715	"model2"	"onssuspecteddeath"	""
"age3"	"Age spline 3"	15.857163	18.179375	2.4105995	.01592632	1.6763674	149.99672	"model2"	"onssuspecteddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.2894047	.2129261	1.5392275	.12374876	.93288028	1.7821842	"model2"	"onssuspecteddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0462526	.18540428	.25515118	.79860634	.73925941	1.4807312	"model2"	"onssuspecteddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.5296024	.25753471	2.5242926	.01159314	1.0996747	2.1276142	"model2"	"onssuspecteddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5598938	.27798831	2.4949125	.01259882	1.1000252	2.212012	"model2"	"onssuspecteddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	.98124058	.01078479	-1.7230144	.08488592	.96032883	1.0026077	"model2"	"onssuspecteddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0089603	.00306034	2.9409577	.00327199	1.0029799	1.0149763	"model2"	"onssuspecteddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.4043918	.1710448	2.7883779	.00529727	1.1061603	1.7830294	"model2"	"onssuspecteddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.7869992	.35185715	2.9484138	.00319409	1.2148543	2.6286001	"model2"	"onssuspecteddeath"	""
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	.93544462	.11602654	-.53802641	.59055882	.73356822	1.192877	"model2"	"onssuspecteddeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.8066219	.22229156	4.8069405	1.533e-06	1.4194927	2.2993303	"model2"	"onssuspecteddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2925223	.14643121	2.2649236	.02351737	1.035153	1.6138812	"model2"	"onssuspecteddeath"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"2.diabcat"	"Diabetes and HbA1c combined"	3.710e-15	8.980e-08	-1.373e-06	.9999989	0		"model2"	"onssuspecteddeath"	""
"3.diabcat"	"Diabetes and HbA1c combined"	4.7265316	2.146438	3.4201824	.00062579	1.9408427	11.510516	"model2"	"onssuspecteddeath"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.1208614	.16347199	.78232016	.43402644	.84218681	1.4917476	"model2"	"onssuspecteddeath"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.3355267	.25831281	1.4958697	.13468761	.9141474	1.9511423	"model2"	"onssuspecteddeath"	""
"6.diabcat"	"Diabetes and HbA1c combined"	2.673413	.6503087	4.0425671	.00005287	1.6596288	4.3064672	"model2"	"onssuspecteddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.cancer"	"Cancer"	1.519282	.18290136	3.4741196	.00051253	1.1999552	1.9235866	"model2"	"onssuspecteddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.103827	.75687365	2.0673705	.03869926	1.0393969	4.2583233	"model2"	"onssuspecteddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.stroke"	"Stroke"	1.6572693	.22666548	3.6935701	.00022113	1.2675756	2.1667675	"model2"	"onssuspecteddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.dementia"	"Dementia"	3.0253209	.63565273	5.2687295	1.374e-07	2.0041249	4.5668645	"model2"	"onssuspecteddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.other_neuro"	"Neurological disease"	1.7726965	.44565763	2.277246	.02277154	1.0830325	2.9015315	"model2"	"onssuspecteddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.0637334	.12650272	.51953451	.60338805	.8425682	1.3429521	"model2"	"onssuspecteddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.esrf"	"end stage renal failure"	1.4566468	1.0571328	.51828766	.60425758	.35124605	6.0408365	"model2"	"onssuspecteddeath"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.0988692	.65100176	.15914434	.87355515	.34408816	3.5093146	"model2"	"onssuspecteddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"onssuspecteddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.4153868	.23262724	2.1137225	.03453898	1.0255931	1.953328	"model2"	"onssuspecteddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"2.eth5"	"Eth 5 categories"	1.8837711	.49829772	2.3940435	.01666377	1.1216752	3.1636551	"model3"	"onssuspecteddeath"	""
"3.eth5"	"Eth 5 categories"	1.6731912	.64161697	1.3423059	.17949683	.78910749	3.5477661	"model3"	"onssuspecteddeath"	""
"4.eth5"	"Eth 5 categories"	4.2153141	1.9556689	3.101074	.0019282	1.6979318	10.465009	"model3"	"onssuspecteddeath"	""
"5.eth5"	"Eth 5 categories"	1.2258076	.72475362	.34435745	.73057749	.38472726	3.9056351	"model3"	"onssuspecteddeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.male"	"Male"	1.4129381	.19036467	2.5656656	.0102978	1.0850282	1.8399466	"model3"	"onssuspecteddeath"	""
"age1"	"Age spline 1"	1.7560879	.45691567	2.1641477	.03045301	1.054563	2.9242868	"model3"	"onssuspecteddeath"	""
"age2"	"Age spline 2"	.34208586	.17907912	-2.0491126	.0404511	.12261346	.95440365	"model3"	"onssuspecteddeath"	""
"age3"	"Age spline 3"	12.797311	14.934526	2.1844252	.02893102	1.2994581	126.03036	"model3"	"onssuspecteddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0350121	.2163743	.16461283	.86924873	.68706466	1.5591692	"model3"	"onssuspecteddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.91029768	.20007977	-.42759478	.66894616	.591688	1.400471	"model3"	"onssuspecteddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1753163	.24964598	.76050644	.44695192	.77509182	1.7821996	"model3"	"onssuspecteddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3459961	.29402759	1.3602181	.17376091	.87720713	2.065311	"model3"	"onssuspecteddeath"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"2.hh_total_cat"	"Number of people in household"	1.3230196	.23821703	1.5546128	.12003831	.9296141	1.8829112	"model3"	"onssuspecteddeath"	""
"3.hh_total_cat"	"Number of people in household"	2.8144841	.76037632	3.830168	.00012806	1.6574238	4.7792972	"model3"	"onssuspecteddeath"	""
"0o.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	.99673492	.0132981	-.24512856	.80635689	.97100895	1.0231425	"model3"	"onssuspecteddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0117672	.0033042	3.5821481	.00034078	1.0053117	1.018264	"model3"	"onssuspecteddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.363061	.21390284	1.9737224	.04841332	1.0021614	1.8539281	"model3"	"onssuspecteddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	2.3571405	.5312235	3.8046666	.000142	1.5154865	3.6662229	"model3"	"onssuspecteddeath"	""
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1.2927613	.21275472	1.5602748	.11869495	.93633834	1.7848588	"model3"	"onssuspecteddeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.0859251	.31595682	4.8538219	1.211e-06	1.5501242	2.8069257	"model3"	"onssuspecteddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3940289	.19942136	2.3221872	.02022286	1.0531835	1.8451834	"model3"	"onssuspecteddeath"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"2.diabcat"	"Diabetes and HbA1c combined"	3.209e-15	9.329e-08	-1.148e-06	.99999908	0		"model3"	"onssuspecteddeath"	""
"3.diabcat"	"Diabetes and HbA1c combined"	2.5285268	1.8067606	1.29821	.1942152	.6232193	10.258745	"model3"	"onssuspecteddeath"	""
"4.diabcat"	"Diabetes and HbA1c combined"	.99394437	.1833074	-.03293516	.97372629	.69243643	1.426738	"model3"	"onssuspecteddeath"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.3089221	.29784671	1.1830483	.23678999	.83795738	2.0445874	"model3"	"onssuspecteddeath"	""
"6.diabcat"	"Diabetes and HbA1c combined"	2.0365762	.67808097	2.1362576	.03265842	1.0604541	3.9111947	"model3"	"onssuspecteddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.cancer"	"Cancer"	1.9741476	.288563	4.6530232	3.271e-06	1.4823771	2.6290603	"model3"	"onssuspecteddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.6063446	1.0095613	2.4730983	.01339473	1.2198908	5.5685576	"model3"	"onssuspecteddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.stroke"	"Stroke"	1.416677	.26098593	1.890709	.0586632	.98732262	2.0327437	"model3"	"onssuspecteddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.dementia"	"Dementia"	1.8711412	.64987536	1.8039779	.07123478	.94726508	3.6960821	"model3"	"onssuspecteddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.other_neuro"	"Neurological disease"	1.6455198	.56512734	1.4502246	.14699589	.83940515	3.225779	"model3"	"onssuspecteddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1709887	.17762442	1.0406158	.29805391	.86983331	1.5764108	"model3"	"onssuspecteddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.esrf"	"end stage renal failure"	1.8391448	1.3610219	.82334624	.41031113	.43122256	7.84387	"model3"	"onssuspecteddeath"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.4713708	.88967503	.63869978	.52301825	.4498181	4.8129054	"model3"	"onssuspecteddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onssuspecteddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0828685	.2483659	.34711263	.72850671	.69078794	1.6974878	"model3"	"onssuspecteddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.37798936	.009617	-38.238739	0	.35960265	.3973162	"crude"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.39506588	.01685817	-21.763855	5.11e-105	.36336845	.42952833	"crude"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.23860898	.01844357	-18.538159	1.016e-76	.20506528	.27763961	"crude"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.20541592	.01247016	-26.071486	7.68e-150	.18237291	.23137045	"crude"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.85739257	.02270625	-5.8097604	6.256e-09	.81402439	.90307125	"model0"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.86683597	.0376976	-3.2860349	.00101608	.79601131	.9439622	"model0"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.80207073	.06221102	-2.8436038	.00446065	.68895508	.93375819	"model0"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.64546381	.03945869	-7.16129	7.992e-13	.57257976	.72762533	"model0"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model0"	"ons"	"eth5"
"1.male"	"Male"	1.3975111	.01292573	36.186496	9.93e-287	1.3724053	1.4230761	"model0"	"ons"	"eth5"
"age1"	"Age spline 1"	1.1707049	.0092031	20.048697	2.072e-89	1.1528054	1.1888823	"model0"	"ons"	"eth5"
"age2"	"Age spline 2"	.85428158	.01492376	-9.0154622	1.960e-19	.82552663	.88403812	"model0"	"ons"	"eth5"
"age3"	"Age spline 3"	1.5064467	.0615419	10.03011	1.124e-23	1.3905294	1.6320271	"model0"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.7679898	.02044506	-9.9159936	3.547e-23	.7289457	.80912521	"model1"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.74396447	.03265233	-6.7387665	1.597e-11	.68264241	.81079511	"model1"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.7422088	.05775372	-3.8312814	.00012748	.63722278	.86449185	"model1"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.6140037	.03754244	-7.9771845	1.497e-15	.54465991	.69217606	"model1"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model1"	"ons"	"eth5"
"1.male"	"Male"	1.407413	.0130578	36.8353	5.03e-297	1.3820514	1.4332399	"model1"	"ons"	"eth5"
"age1"	"Age spline 1"	1.170236	.0092214	19.950052	1.497e-88	1.1523012	1.1884499	"model1"	"ons"	"eth5"
"age2"	"Age spline 2"	.85912236	.0150529	-8.6662729	4.465e-18	.83012006	.88913793	"model1"	"ons"	"eth5"
"age3"	"Age spline 3"	1.4816547	.06072319	9.5931493	8.544e-22	1.367294	1.6055806	"model1"	"ons"	"eth5"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"ons"	"eth5"
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1595274	.01734592	9.8942308	4.410e-23	1.1260236	1.194028	"model1"	"ons"	"eth5"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2918836	.01939239	17.060969	2.897e-65	1.2544288	1.3304566	"model1"	"ons"	"eth5"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.5133817	.02294439	27.329762	1.88e-164	1.4690731	1.5590267	"model1"	"ons"	"eth5"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.8895715	.02941652	40.875979	0	1.8327869	1.9481154	"model1"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.85292486	.02487329	-5.4551107	4.894e-08	.80554116	.90309576	"model2"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.79961857	.03808564	-4.6949735	2.666e-06	.72835038	.87786027	"model2"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.81123365	.06847143	-2.4785433	.01319201	.68754491	.95717388	"model2"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.69182592	.0469141	-5.4329753	5.542e-08	.60572452	.79016631	"model2"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model2"	"ons"	"eth5"
"1.male"	"Male"	1.1725504	.01193259	15.641865	3.775e-55	1.1493946	1.1961726	"model2"	"ons"	"eth5"
"age1"	"Age spline 1"	1.2307098	.0124399	20.537496	9.957e-94	1.206568	1.2553347	"model2"	"ons"	"eth5"
"age2"	"Age spline 2"	.73107834	.01605959	-14.259331	3.922e-46	.70027009	.76324199	"model2"	"ons"	"eth5"
"age3"	"Age spline 3"	2.1457557	.10910813	15.015076	5.850e-51	1.9422185	2.3706229	"model2"	"ons"	"eth5"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"ons"	"eth5"
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1263132	.01797398	7.4538046	9.069e-14	1.0916301	1.1620983	"model2"	"ons"	"eth5"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2093783	.01942655	11.834863	2.578e-32	1.1718961	1.2480593	"model2"	"ons"	"eth5"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3434584	.02190436	18.108371	2.737e-73	1.3012053	1.3870835	"model2"	"ons"	"eth5"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.532117	.0259351	25.204393	3.59e-140	1.4821191	1.5838015	"model2"	"ons"	"eth5"
"bmi"	"Body Mass Index (BMI, kg/m2)"	.96436063	.00102053	-34.292428	1.02e-257	.96236249	.96636291	"model2"	"ons"	"eth5"
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0132719	.00020003	66.787424	0	1.0128799	1.013664	"model2"	"ons"	"eth5"
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"ons"	"eth5"
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1549303	.01362797	12.206961	2.853e-34	1.1285264	1.1819519	"model2"	"ons"	"eth5"
